datetime,1884,geo_id,geo_name
2023-01-17 01:15:00+01:00,166.667,8741,Península
2023-01-19 14:15:00+01:00,33.334,8741,Península
2023-01-22 09:00:00+01:00,66.667,8741,Península
2023-01-23 18:45:00+01:00,50.0,8741,Península
2023-03-16 14:30:00+01:00,90.0,8741,Península
2023-03-22 18:30:00+01:00,93.95,8741,Península
2023-03-30 18:00:00+02:00,83.333,8741,Península
2023-04-28 00:30:00+02:00,33.334,8741,Península
2023-05-01 19:45:00+02:00,238.336,8741,Península
2023-05-10 17:30:00+02:00,100.001,8741,Península
2023-05-27 09:15:00+02:00,63.31,8741,Península
2023-05-28 17:15:00+02:00,68.588,8741,Península
2023-05-29 17:00:00+02:00,83.336,8741,Península
2023-05-30 15:15:00+02:00,231.794,8741,Península
2023-05-30 16:00:00+02:00,93.199,8741,Península
2023-05-30 22:30:00+02:00,77.025,8741,Península
2023-05-30 23:00:00+02:00,543.116,8741,Península
2023-06-19 17:30:00+02:00,45.0,8741,Península
2023-06-28 09:30:00+02:00,56.666,8741,Península
2023-06-29 10:15:00+02:00,35.31,8741,Península
2023-07-06 00:30:00+02:00,149.933,8741,Península
2023-07-07 15:00:00+02:00,130.0,8741,Península
2023-07-29 23:30:00+02:00,112.7,8741,Península
2023-08-13 14:15:00+02:00,327.018,8741,Península
2023-08-15 00:30:00+02:00,160.0,8741,Península
2023-08-26 12:45:00+02:00,200.0,8741,Península
2023-08-26 13:45:00+02:00,233.336,8741,Península
2023-08-28 21:00:00+02:00,50.0,8741,Península
2023-09-02 09:15:00+02:00,68.541,8741,Península
2023-09-02 11:30:00+02:00,108.85,8741,Península
2023-09-03 10:15:00+02:00,111.599,8741,Península
2023-09-03 11:15:00+02:00,119.834,8741,Península
2023-09-03 14:15:00+02:00,117.999,8741,Península
2023-09-03 15:15:00+02:00,233.335,8741,Península
2023-09-09 09:15:00+02:00,128.194,8741,Península
2023-09-09 13:45:00+02:00,137.666,8741,Península
2023-09-13 00:00:00+02:00,193.434,8741,Península
2023-09-16 14:15:00+02:00,119.6,8741,Península
2023-10-09 02:45:00+02:00,125.001,8741,Península
2023-10-09 05:15:00+02:00,83.333,8741,Península
2023-10-17 11:00:00+02:00,25.0,8741,Península
2023-10-23 09:15:00+02:00,58.332,8741,Península
2023-11-02 15:45:00+01:00,166.669,8741,Península
2023-11-03 18:45:00+01:00,166.667,8741,Península
2023-11-27 11:30:00+01:00,233.334,8741,Península
2023-11-28 11:30:00+01:00,129.999,8741,Península
2023-11-28 13:30:00+01:00,116.667,8741,Península
2023-12-17 09:15:00+01:00,186.665,8741,Península
2023-12-31 10:30:00+01:00,120.0,8741,Península
2024-01-02 15:45:00+01:00,72.161,8741,Península
2024-01-14 10:45:00+01:00,160.0,8741,Península
2024-01-17 13:30:00+01:00,58.332,8741,Península
2024-02-08 11:15:00+01:00,116.666,8741,Península
2024-02-11 17:00:00+01:00,92.32,8741,Península
2024-02-14 15:00:00+01:00,83.299,8741,Península
2024-02-21 15:45:00+01:00,166.666,8741,Península
2024-02-26 17:15:00+01:00,166.667,8741,Península
2024-03-01 19:15:00+01:00,186.667,8741,Península
2024-03-06 17:15:00+01:00,186.666,8741,Península
2024-03-06 17:45:00+01:00,210.001,8741,Península
2024-03-09 09:45:00+01:00,99.16,8741,Península
2024-03-26 11:15:00+01:00,173.333,8741,Península
2024-03-26 12:15:00+01:00,256.667,8741,Península
2024-03-26 14:15:00+01:00,186.667,8741,Península
2024-03-29 10:30:00+01:00,140.0,8741,Península
2024-03-31 05:45:00+02:00,163.333,8741,Península
2024-03-31 11:30:00+02:00,97.23,8741,Península
2024-04-04 10:00:00+02:00,33.333,8741,Península
2024-04-04 17:45:00+02:00,150.001,8741,Península
2024-04-17 11:30:00+02:00,116.667,8741,Península
2024-04-29 20:00:00+02:00,233.333,8741,Península
2024-05-02 21:45:00+02:00,69.999,8741,Península
2024-05-03 20:30:00+02:00,70.0,8741,Península
2024-05-05 17:45:00+02:00,186.667,8741,Península
2024-05-05 18:00:00+02:00,353.636,8741,Península
2024-05-06 09:30:00+02:00,90.034,8741,Península
2024-05-12 15:45:00+02:00,163.333,8741,Península
2024-05-14 12:30:00+02:00,210.0,8741,Península
2024-05-17 05:30:00+02:00,70.003,8741,Península
2024-05-17 10:15:00+02:00,130.0,8741,Península
2024-05-26 19:15:00+02:00,105.0,8741,Península
2024-06-05 13:00:00+02:00,102.159,8741,Península
2024-06-07 11:30:00+02:00,157.8,8741,Península
2024-06-08 09:15:00+02:00,175.188,8741,Península
2024-06-08 10:30:00+02:00,222.11,8741,Península
2024-06-08 13:30:00+02:00,146.467,8741,Península
2024-06-08 13:45:00+02:00,161.838,8741,Península
2024-06-11 12:30:00+02:00,35.0,8741,Península
2024-06-26 11:15:00+02:00,186.667,8741,Península
2024-06-26 17:00:00+02:00,298.481,8741,Península
2024-06-27 09:30:00+02:00,100.0,8741,Península
2024-06-27 17:30:00+02:00,163.332,8741,Península
2024-06-28 11:15:00+02:00,169.283,8741,Península
2024-07-04 15:15:00+02:00,196.281,8741,Península
2024-07-14 13:45:00+02:00,66.667,8741,Península
2024-07-15 21:00:00+02:00,226.726,8741,Península
2024-07-18 06:00:00+02:00,66.663,8741,Península
2024-07-18 12:00:00+02:00,140.002,8741,Península
2024-07-18 17:45:00+02:00,63.15,8741,Península
2024-07-21 20:30:00+02:00,242.995,8741,Península
2024-07-25 18:00:00+02:00,83.334,8741,Península
2024-07-25 20:30:00+02:00,93.335,8741,Península
2024-07-29 09:30:00+02:00,157.685,8741,Península
2024-07-29 09:45:00+02:00,178.197,8741,Península
2024-07-30 09:30:00+02:00,133.336,8741,Península
