datetime,10052,geo_id,geo_name
2023-01-01 00:00:00+01:00,473.0,8741,Península
2023-01-01 01:00:00+01:00,313.0,8741,Península
2023-01-01 02:00:00+01:00,303.0,8741,Península
2023-01-01 03:00:00+01:00,303.0,8741,Península
2023-01-01 04:00:00+01:00,303.0,8741,Península
2023-01-01 05:00:00+01:00,167.0,8741,Península
2023-01-01 06:00:00+01:00,167.0,8741,Península
2023-01-01 07:00:00+01:00,167.0,8741,Península
2023-01-01 08:00:00+01:00,205.4,8741,Península
2023-01-01 09:00:00+01:00,228.4,8741,Península
2023-01-01 10:00:00+01:00,228.3,8741,Península
2023-01-01 11:00:00+01:00,167.0,8741,Península
2023-01-01 12:00:00+01:00,167.0,8741,Península
2023-01-01 13:00:00+01:00,167.0,8741,Península
2023-01-01 14:00:00+01:00,167.0,8741,Península
2023-01-01 15:00:00+01:00,167.0,8741,Península
2023-01-01 16:00:00+01:00,167.0,8741,Península
2023-01-01 17:00:00+01:00,167.0,8741,Península
2023-01-01 18:00:00+01:00,167.0,8741,Península
2023-01-01 19:00:00+01:00,167.0,8741,Península
2023-01-01 20:00:00+01:00,167.0,8741,Península
2023-01-01 21:00:00+01:00,167.0,8741,Península
2023-01-01 22:00:00+01:00,167.0,8741,Península
2023-01-01 23:00:00+01:00,167.0,8741,Península
2023-01-02 00:00:00+01:00,136.0,8741,Península
2023-01-02 01:00:00+01:00,136.0,8741,Península
2023-01-02 02:00:00+01:00,264.6,8741,Península
2023-01-02 03:00:00+01:00,516.0,8741,Península
2023-01-02 04:00:00+01:00,516.0,8741,Península
2023-01-02 05:00:00+01:00,701.5,8741,Península
2023-01-02 06:00:00+01:00,346.0,8741,Península
2023-01-02 07:00:00+01:00,750.7,8741,Península
2023-01-02 08:00:00+01:00,1459.6,8741,Península
2023-01-02 09:00:00+01:00,1519.3,8741,Península
2023-01-02 10:00:00+01:00,1519.3,8741,Península
2023-01-02 11:00:00+01:00,1391.7,8741,Península
2023-01-02 12:00:00+01:00,1356.7,8741,Península
2023-01-02 13:00:00+01:00,1195.4,8741,Península
2023-01-02 14:00:00+01:00,1190.4,8741,Península
2023-01-02 15:00:00+01:00,1201.9,8741,Península
2023-01-02 16:00:00+01:00,1618.5,8741,Península
2023-01-02 17:00:00+01:00,2221.5,8741,Península
2023-01-02 18:00:00+01:00,2391.5,8741,Península
2023-01-02 19:00:00+01:00,2118.5,8741,Península
2023-01-02 20:00:00+01:00,1958.5,8741,Península
2023-01-02 21:00:00+01:00,1298.5,8741,Península
2023-01-02 22:00:00+01:00,893.4,8741,Península
2023-01-02 23:00:00+01:00,370.4,8741,Península
