datetime,732,geo_id,geo_name
2023-01-01 10:00:00+01:00,150.0,8741,Península
2023-01-01 11:00:00+01:00,605.0,8741,Península
2023-01-01 16:00:00+01:00,157.5,8741,Península
2023-01-01 17:00:00+01:00,295.0,8741,Península
2023-01-01 18:00:00+01:00,88.85,8741,Península
2023-01-01 19:00:00+01:00,455.0,8741,Península
2023-01-01 20:00:00+01:00,250.0,8741,Península
2023-01-01 21:00:00+01:00,315.0,8741,Península
2023-01-01 23:00:00+01:00,87.5,8741,Península
2023-01-02 03:00:00+01:00,215.0,8741,Península
2023-01-02 04:00:00+01:00,132.5,8741,Península
2023-01-02 05:00:00+01:00,545.0,8741,Península
2023-01-02 06:00:00+01:00,420.0,8741,Península
2023-01-02 14:00:00+01:00,95.0,8741,Península
2023-01-03 00:00:00+01:00,160.0,8741,Península
2023-01-03 02:00:00+01:00,60.0,8741,Península
2023-01-03 03:00:00+01:00,35.0,8741,Península
2023-01-03 04:00:00+01:00,180.0,8741,Península
2023-01-03 05:00:00+01:00,82.5,8741,Península
2023-01-03 06:00:00+01:00,307.5,8741,Península
2023-01-03 07:00:00+01:00,210.0,8741,Península
2023-01-03 09:00:00+01:00,217.5,8741,Península
2023-01-03 12:00:00+01:00,95.0,8741,Península
2023-01-03 19:00:00+01:00,77.5,8741,Península
2023-01-03 21:00:00+01:00,200.0,8741,Península
2023-01-03 22:00:00+01:00,227.5,8741,Península
2023-01-03 23:00:00+01:00,637.5,8741,Península
2023-01-04 00:00:00+01:00,55.0,8741,Península
2023-01-04 02:00:00+01:00,25.0,8741,Península
2023-01-04 05:00:00+01:00,70.0,8741,Península
2023-01-04 06:00:00+01:00,210.0,8741,Península
2023-01-04 07:00:00+01:00,262.5,8741,Península
2023-01-04 08:00:00+01:00,47.5,8741,Península
2023-01-04 09:00:00+01:00,440.0,8741,Península
2023-01-04 10:00:00+01:00,310.0,8741,Península
2023-01-04 11:00:00+01:00,235.0,8741,Península
2023-01-04 12:00:00+01:00,355.0,8741,Península
2023-01-04 13:00:00+01:00,27.5,8741,Península
2023-01-04 14:00:00+01:00,77.5,8741,Península
2023-01-04 16:00:00+01:00,122.5,8741,Península
2023-01-04 17:00:00+01:00,275.0,8741,Península
2023-01-04 18:00:00+01:00,37.5,8741,Península
2023-01-04 19:00:00+01:00,72.5,8741,Península
2023-01-04 20:00:00+01:00,102.5,8741,Península
2023-01-04 21:00:00+01:00,350.0,8741,Península
2023-01-04 22:00:00+01:00,225.0,8741,Península
2023-01-04 23:00:00+01:00,315.0,8741,Península
2023-01-05 00:00:00+01:00,195.0,8741,Península
2023-01-05 01:00:00+01:00,65.0,8741,Península
2023-01-05 02:00:00+01:00,145.0,8741,Península
2023-01-05 03:00:00+01:00,175.0,8741,Península
2023-01-05 04:00:00+01:00,440.0,8741,Península
2023-01-05 05:00:00+01:00,390.0,8741,Península
2023-01-05 07:00:00+01:00,282.5,8741,Península
2023-01-05 08:00:00+01:00,112.5,8741,Península
2023-01-05 09:00:00+01:00,95.0,8741,Península
2023-01-05 10:00:00+01:00,25.0,8741,Península
2023-01-05 11:00:00+01:00,55.0,8741,Península
2023-01-05 17:00:00+01:00,164.0,8741,Península
2023-01-05 19:00:00+01:00,275.0,8741,Península
2023-01-05 20:00:00+01:00,20.0,8741,Península
2023-01-06 00:00:00+01:00,310.0,8741,Península
2023-01-06 01:00:00+01:00,622.5,8741,Península
2023-01-06 02:00:00+01:00,430.0,8741,Península
2023-01-06 03:00:00+01:00,282.5,8741,Península
2023-01-06 04:00:00+01:00,65.0,8741,Península
2023-01-06 05:00:00+01:00,335.0,8741,Península
2023-01-06 06:00:00+01:00,470.0,8741,Península
2023-01-06 07:00:00+01:00,1335.0,8741,Península
2023-01-06 08:00:00+01:00,695.0,8741,Península
2023-01-06 09:00:00+01:00,652.5,8741,Península
2023-01-06 10:00:00+01:00,182.5,8741,Península
2023-01-06 12:00:00+01:00,75.0,8741,Península
2023-01-06 13:00:00+01:00,142.5,8741,Península
2023-01-06 14:00:00+01:00,750.0,8741,Península
2023-01-06 16:00:00+01:00,972.5,8741,Península
2023-01-06 17:00:00+01:00,1170.0,8741,Península
2023-01-06 18:00:00+01:00,92.5,8741,Península
2023-01-06 23:00:00+01:00,377.5,8741,Península
2023-01-07 00:00:00+01:00,32.5,8741,Península
2023-01-07 01:00:00+01:00,155.0,8741,Península
2023-01-07 03:00:00+01:00,64.775,8741,Península
2023-01-07 04:00:00+01:00,87.5,8741,Península
2023-01-07 05:00:00+01:00,160.0,8741,Península
2023-01-07 06:00:00+01:00,397.5,8741,Península
2023-01-07 07:00:00+01:00,460.0,8741,Península
2023-01-07 08:00:00+01:00,827.225,8741,Península
2023-01-07 09:00:00+01:00,595.0,8741,Península
2023-01-07 10:00:00+01:00,72.5,8741,Península
