datetime,1870,geo_id,geo_name
2023-01-01 00:00:00+01:00,125.0,8741,Península
2023-01-01 01:00:00+01:00,-300.0,8741,Península
2023-01-01 02:00:00+01:00,0.0,8741,Península
2023-01-01 03:00:00+01:00,-674.0,8741,Península
2023-01-01 04:00:00+01:00,-848.0,8741,Península
2023-01-01 05:00:00+01:00,-782.8,8741,Península
2023-01-01 06:00:00+01:00,-1159.5,8741,Península
2023-01-01 07:00:00+01:00,-913.0,8741,Península
2023-01-01 08:00:00+01:00,-590.5,8741,Península
2023-01-01 09:00:00+01:00,-1303.8,8741,Península
2023-01-01 10:00:00+01:00,-1258.5,8741,Península
2023-01-01 11:00:00+01:00,-1449.5,8741,Península
2023-01-01 12:00:00+01:00,0.0,8741,Península
2023-01-01 13:00:00+01:00,0.0,8741,Península
2023-01-01 14:00:00+01:00,-644.0,8741,Península
2023-01-01 15:00:00+01:00,-775.0,8741,Península
2023-01-01 16:00:00+01:00,0.0,8741,Península
2023-01-01 17:00:00+01:00,0.0,8741,Península
2023-01-01 18:00:00+01:00,0.0,8741,Península
2023-01-01 19:00:00+01:00,0.0,8741,Península
2023-01-01 20:00:00+01:00,650.0,8741,Península
2023-01-01 21:00:00+01:00,525.0,8741,Península
2023-01-01 22:00:00+01:00,300.0,8741,Península
2023-01-01 23:00:00+01:00,0.0,8741,Península
2023-01-02 00:00:00+01:00,-200.0,8741,Península
2023-01-02 01:00:00+01:00,-650.0,8741,Península
2023-01-02 02:00:00+01:00,-1000.0,8741,Península
2023-01-02 03:00:00+01:00,0.0,8741,Península
2023-01-02 04:00:00+01:00,0.0,8741,Península
2023-01-02 05:00:00+01:00,-150.0,8741,Península
2023-01-02 06:00:00+01:00,250.0,8741,Península
2023-01-02 07:00:00+01:00,-200.0,8741,Península
2023-01-02 08:00:00+01:00,-750.0,8741,Península
2023-01-02 09:00:00+01:00,-750.0,8741,Península
2023-01-02 10:00:00+01:00,-1075.0,8741,Península
2023-01-02 11:00:00+01:00,-625.0,8741,Península
2023-01-02 12:00:00+01:00,-625.0,8741,Península
2023-01-02 13:00:00+01:00,-1000.0,8741,Península
2023-01-02 14:00:00+01:00,-875.0,8741,Península
2023-01-02 15:00:00+01:00,0.0,8741,Península
2023-01-02 16:00:00+01:00,-91.0,8741,Península
2023-01-02 17:00:00+01:00,-200.0,8741,Península
2023-01-02 18:00:00+01:00,-325.0,8741,Península
